adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,,0,"[{'id': 878, 'name': 'Science Fiction'}]",,48315,tt0108342,en,Time Runner,"During the alien invasion of 2022, one man flees through a wormhole to 1992, where attempt after attempt is made to catch and kill him.",0.706342,/ju9TNl12FyLrJKD69poTpWMJuy4.jpg,[],[],3/17/1993,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A world under attack.  A hero battling to change destiny.,Time Runner,FALSE,4.6,5
FALSE,"{'id': 467457, 'name': 'Race Gurram collection', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,262227,tt3142764,te,రేసుగుర్రం,Ram and Lakshman a.k.a Lucky are brothers. Ram is a sincere guy who grows up to become an honest cop. Lucky is a happy-go-lucky guy who enjoys life. Ram and Lucky have a tom and jerry kind of fight going on. Siva Reddy is a factionist who wants to become a politician. Ram gathers evidence against Siva Reddy and Lucky unintentionally intercepts them. The rest of the story is all about the race between Lucky and Siva Reddy.,0.910767,/8KjYCJenO3cf9z82QbCfSTXmhCH.jpg,"[{'name': 'Sri Lakshmi Narasimha Productions', 'id': 45601}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",4/11/2014,0,162,"[{'iso_639_1': 'te', 'name': 'తెలుగు'}]",Released,,Race Gurram,FALSE,6,6
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,196907,tt0278304,fr,L'ange de goudron,"Following up on his directorial debut Clandestins -- about desperate refugees stowing away on a ship -- Denis Chouinard created this taut thriller about immigrants after they have arrived on Canada's shores. Ahmed Kasmi and his family fled Algeria and he is now only a week away from getting his Canadian citizenship. Ahmed's teenaged son Hafid, secretly a part of a group of militants, breaks into the immigration office and deletes databanks worth of information. Captured by security cameras, the act is broadcast throughout the country on the nightly news, just as Ahmed is practicing ""O Canada"" in his living room. Crushed by the stupid actions of his wayward son, he heads into the streets of Montreal in search of Hafid, where he discovers an entire underworld of radical activism and militancy that he never knew existed. He eventually hooks up with Huguette -- Hafid's girlfriend -- and the two search for him together. This film was screened at the 2001 Toronto Film Festival.",0.043688,/bgOj6Y6eWNlNWetivalocvkObGx.jpg,"[{'name': 'Max Films Productions', 'id': 7828}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}]",8/23/2001,0,0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,L'ange de goudron,FALSE,0,0
FALSE,,0,[],,85708,tt1183946,hi,The Stoneman Murders,"In 1980s Bombay, a serial killer starts targeting homeless street dwellers, whilst a suspended police officer attempts to solve the case.",0.005061,/8SiZah1cFGCMLkfgx6eHi9c62V0.jpg,[],[],2/13/2009,0,0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,The Stoneman Murders,FALSE,0,0
FALSE,,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 99, 'name': 'Documentary'}]",,187579,tt1122593,en,Kike Like Me,"Documentary in which filmmaker Jamie Kastner goes on a personal journey to find out what it means to be Jewish in the modern world.  Along the way he meets anti-semitic politician Pat Buchanan, Israeli novelist AB Yehoshua, British anti-Israeli curmudgeon Richard Ingrams and Hasids in Brooklyn; he causes a near-riot in a Parisian suburb simply by asking what people think about Jews; and he meets the 'dominatrix' behind Berlin's largest memorial to dead Jews. (Storyville)",0.00496,,"[{'name': 'TVO', 'id': 75168}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",6/1/2007,0,60,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Kike Like Me,FALSE,0,0
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,308671,tt0450302,de,"Meine Frau, meine Freunde und ich",,0.004957,,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}]",6/27/2004,0,0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,"Meine Frau, meine Freunde und ich",FALSE,0,0
FALSE,,0,[],,209312,tt0332699,en,Mondo Meyer Upakhyan,"Based on a short story by Bengali writer Prafulla Roy, the central idea developed by director Dasgupta, tells the story of a girl, Lati, whose mother Rajani is a prostitute living and working in a brothel in rural India. Rajani plans to offer her daughter to an older man, a rich husband and protector to her daughter. Lati, however, wants to return to school and finish her studies. Unwilling to pay such a price for material success, she runs away to Calcutta. The discovery of this new world is described parallel to other stories of emancipation, such as that of three young prostitutes, of an aged couple going nowhere and man's n landing on the moon. In a surrealistic approach typical of the director, a clumsy cat and an intelligent donkey are also present in the film.",0.116352,/262dJqMilm3paBimTLhC679qatd.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",9/18/2003,0,90,"[{'iso_639_1': 'bn', 'name': 'বাংলা'}]",Released,,A Tale of a Naughty Girl,FALSE,7,3
FALSE,,0,"[{'id': 10769, 'name': 'Foreign'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",,20507,tt1415252,hi,Agyaat,A film unit goes for a shoot deep into a forestThey settle at a place with bare minimal facilities run by a strange and quirky man called Setu.,0.118962,/hnZ3m5JEstc8Tu80695YOlHxO5W.jpg,"[{'name': 'UTV Motion Pictures', 'id': 2320}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",8/7/2009,0,98,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Agyaat,FALSE,5.3,3
FALSE,,0,"[{'id': 37, 'name': 'Western'}]",,141010,tt0066868,es,Los buitres cavarán tu fosa,"Wells Fargo hires bounty hunters to protect its gold transports from the notorious outlaw Glenn Kovacs. Jeff Sullivan, one of the hired gunmen, buys the freedom of Dan Barker, a prisoner who may lead him to Kovacs. When Barker escapes from Sullivan, the other bounty hunters pursue him also, leading to the ultimate showdown between all parties.",6.20E-05,/kRPUxzFK0hvToSFR8LcoCvm90J0.jpg,"[{'name': 'Midega Film', 'id': 1125}, {'name': 'Devon Film', 'id': 9152}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",8/11/1971,0,82,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,And the Crows Will Dig Your Grave,FALSE,0,0
FALSE,,0,"[{'id': 27, 'name': 'Horror'}]",,77257,tt0071478,es,Exorcismo,A priest struggles to save the life of a young woman who is possessed by the malevolent spirit of her father.,0.605524,/zN2UtDyl8MMaqyaPF5TOJZ433kK.jpg,"[{'name': 'Profilmes', 'id': 4948}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",3/10/1975,0,90,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,A theme that has thrilled audiences all over the world - now terrifyingly set forth.,Exorcismo,FALSE,7.5,2
FALSE,,13100000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",http://www.thankyouthefilm.com/,61400,tt1720254,hi,Thank You,"The film is about three husbands having affairs outside their marriage. One of their wives hires a detective named Kishen and finds out that their husbands are cheating. Their wives find out when Kishen scares them by blind folding them and when they tell their girlfriends list, Sanjana gets hurt and leaves and tries to commit suicide but Kishen helps her.",1.417392,/3v3DU1UZRy4W5JeIcMZHUJnlCBZ.jpg,"[{'name': 'UTV Motion Pictures', 'id': 2320}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",4/8/2011,4100000,140,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,Husbands will say sorry ... Wives will say thank you!,Thank You,FALSE,5.7,16
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,71481,tt1883121,en,404: Error Not Found,A brilliant student starts hallucinating after moving into a room that was occupied by another who committed suicide.,0.113958,/zPhsCyhmRLNl8Fbr8EUccXVGvtu.jpg,[],[],5/20/2011,0,0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,404: Error Not Found,FALSE,5.2,3
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10769, 'name': 'Foreign'}]",,64190,tt0402590,en,The Wooden Camera,"A township near Cape Town. Two young teens, Madiba and Sipho, find a gun and a camera. Sipho takes the gun, and Madiba the camera, sealing their fate.",0.10836,/3X7kq2bOORyRwWodxJqMeyaHjzI.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'ZA', 'name': 'South Africa'}]",7/28/2004,0,92,"[{'iso_639_1': 'en', 'name': 'English'}]",,,The Wooden Camera,FALSE,7,3
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",,326305,tt1789697,en,Aung San Suu Kyi - Lady of No Fear,"We know Aung San Suu Kyi as ""a golden bird in a cage""; she is a valuable icon representing freedom and democracy of which the suppressed population of Burma project much hope for. In the West she  stands out as a symbol of peace and reconciliation. She has been  awarded countless prizes for her effort, among them the Nobel Peace Prize.  But who is the person and woman behind it all? The Military Dictatorship has on several occasions offered her the opportunity to leave the  country. But why does Aung San Suu Kyi voluntarily choose to stay in her captivity instead of going into exile?  Lady of No Fear offers a strong and fascinating glimpse into Aung San Suu Kyis life and portrays some of the consequences her  freedom struggle has had, not only for her, but also for her closest friends and family indeed.",0.005882,,"[{'name': 'Kamoli Films', 'id': 39340}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}]",11/5/2010,0,0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Aung San Suu Kyi - Lady of No Fear,FALSE,0,0
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,78539,tt0269138,fr,De l'amour,"Maria is a bright and attractive but not especially responsible young woman who is used to having things go her way in life. Out of school and with no clear career path, Maria ends up taking a job putting together cushions for chairs. But after a single day on the job she quits, claiming the work hurts her hands and she'd rather start her own restaurant. As Maria plots her next move, she impulsively swipes a piece of lingerie from a store, then tries to lie her way out of the situation when she's caught. But Maria finds that words can't get her out of this bind, and soon she's in jail and dealing with much deeper trouble than she ever imagined possible.",0.693538,/A8EoaRrFh4VuihmEzRWMNKFpIqI.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",4/11/2001,0,90,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,All About Love,FALSE,5.8,3
FALSE,,0,[],,108582,tt0047032,en,Go Man Go,The story of Abe Saperstein and the creation of the Harlem Globetrotters.,0.139958,/iFygSiIPuYN1JMuBBLbSUVyQmTV.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/27/1954,0,82,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Go Man Go,FALSE,5,1
FALSE,,0,[],,177216,tt0105667,en,Twist,The history of post-World War II popular dance up to the mid-sixties is explored with the focus being on the Twist.,0.00076,/8IZcHCG1sFGsU1SBRfjWCpFpcxi.jpg,[],[],9/18/1992,0,74,[],Released,,Twist,FALSE,0,0
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://shuddhdesiromance.com/,209410,tt2988272,hi,Shuddh Desi Romance,"Does what starts physical always turn into love? And what reaches love, always turn into commitment? How do you figure out?",1.417692,/dVzJn26ByOF6PkirfFy1MZ70A0w.jpg,"[{'name': 'Yash Raj Films', 'id': 1569}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",9/6/2013,0,141,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Shuddh Desi Romance,FALSE,5.7,29
FALSE,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,4443,tt0069593,fr,Nuits rouges,"Clad in a featureless red mask, The Man Without A Face is involved in a single-minded pursuit of the fabled treasure of the Knights Templar in this tribute to the pulp adventure stories of Louis Feuillade.",0.060535,/cyWAMQ5fOOPL1lvggG9X04XFx5G.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'TF1', 'id': 22123}, {'name': 'Terra Films', 'id': 80444}, {'name': 'SOAT', 'id': 80445}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",11/20/1974,0,104,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Nuits rouges,FALSE,6.7,3
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,18879,tt0062133,en,The Plank,"Classic short British comedy, full of stars, about two workmen delivering planks to a building site. This is done with music and a sort of ""wordless dialogue"" which consists of a few mumbled sounds to convey the appropriate emotion.",0.95992,/hjeJxByROJuVA23LquwLdV6zlfV.jpg,"[{'name': 'Associated London Films', 'id': 3535}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",6/9/1967,0,55,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Plank,FALSE,6.4,9
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,259387,tt0114623,nl,De tasjesdief,"Alex is very close to his elderly grandmother partly because his busy parents seem to have little or no time for him. One day he surprises two boys from his school leaving her house and is shocked to find her tied up inside - they have robbed her! Alex is sworn to secrecy as his gran is worried that her daughter will think her incompetent. This secret leads Alex into trouble as the two boys accost him in the street and bully him into becoming a ""bagsnatcher"" (tasjesdief) for them, mugging old ladies. Alex learns how to deal with this situation in the end.",0.007424,/vokenszzlDuKEGqo8IwfiEwWSmN.jpg,"[{'name': 'Shooting Star Filmcompany BV', 'id': 1259}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}]",4/6/1995,0,96,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,,The Purse Snatcher,FALSE,0,0
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",,36292,tt1159705,de,Teenage Angst,"At an elite private Border School four students form a clique to sneak out of school after hours to meet, drink and play. By trying to escape the golden cage which their wealthy parents have stuck them in, they search for the Extreme. In the course of time their excessive games grow more and more violent and soon they turn against the weakest of the group.",0.253047,/iAwl9frY3leDwITA6IzpvuGX78V.jpg,"[{'name': 'Filmakademie Baden-Württemberg', 'id': 28192}, {'name': 'Gifted Films', 'id': 40808}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1/1/2008,0,63,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Teenage Angst,FALSE,5.3,2
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",,70939,tt0118594,en,Allyson Is Watching,"Innocent, sexy Allyson leaves her boyfriend Peter to go to acting classes in Los Angeles. In Los Angeles she rents a room in an apartment building from the grumpy Mr. Merry next to the resident working girl, Bridget. During the day Allyson struggles with her acting lessons at arrogant Eric Constantine's acting school whilst at night she plays with herself as she watches beautiful, confident Bridget through the keyhole servicing her clients. In class she meets professional photographer Jerry who offers to shoot her a portfolio.",0.038659,/n6XHJtBe1nsq0Y2x6BFNmUAo0Dl.jpg,[],[],8/31/1999,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,And she likes what she sees.,Allyson Is Watching,FALSE,6,1
FALSE,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 10770, 'name': 'TV Movie'}]",,222890,tt2494032,en,Stonados,A storm chaser tries to save Boston from destruction when a freak tornado bombards the city with huge boulders.,0.98076,/urM0BOm6xrwqd8L6y7uYBJ0TjRY.jpg,"[{'name': 'Two 4 The Money Media', 'id': 14987}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/31/2013,0,90,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Stonados,FALSE,4.1,14
FALSE,,0,"[{'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",http://www.zakurozaka.com,295715,tt3512282,ja,柘榴坂の仇討,"At Sakurada Gate in 1860, the shogun’s chief minister and his retinue of bodyguards are ambushed and annihilated. Bearing the responsibility and shame for this failure is Shimura Kingo, master swordsman and chief of the guard. Forbidden to take his own life in atonement, he is instead tasked with hunting down the remaining assassins; however, fate intervenes and now only one is left. Devoted to his late lord and his duty, he relentlessly pursues the sole remaining assassin for the next thirteen years. But times are changing in Japan and the way of the sword has become outlawed. What does this mean for Kingo?",0.74993,/3opmhbwouyvmbxt9Xuy5m3IsZal.jpg,"[{'name': 'Shochiku', 'id': 5906}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",9/20/2014,0,120,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,The last of the bodyguards hunts for the final assassin.,Snow on The Blades,FALSE,5.7,3
